eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
40.15,0.8199999928474426,513.0,0.015266984701156616,0.1259358674287796,2.1100480556488037,-0.006683638785034418,0.061521515250205994,0.8767798468470573,420.0,107520.0,6734.309191900001,3440640.0
40.27,0.800000011920929,493.0,0.011681863106787205,0.1090494766831398,2.090979814529419,-0.008143422193825245,0.07381834834814072,0.858727291226387,430.0,110080.0,6895.1472154,3522560.0
43.11,0.9399999976158142,529.0,0.010423022322356701,0.109619140625,2.122990369796753,-0.011192088015377522,0.04206375777721405,0.9231355488300323,440.0,112640.0,7051.891446500001,3604480.0
43.88,0.8899999856948853,515.0,0.01282031461596489,0.126708984375,2.137000799179077,-0.01123941782861948,0.06436199694871902,0.8782390430569649,450.0,115200.0,7211.1978408,3686400.0
44.42,1.2400000095367432,510.0,0.012334637343883514,0.1288655549287796,2.078458786010742,-0.010054985992610455,0.048012424260377884,0.9253401234745979,460.0,117760.0,7369.868958200001,3768320.0
41.44,1.1799999475479126,512.0,0.015964727848768234,0.1270751953125,2.123779058456421,-0.011953485198318958,0.03644265606999397,0.9353549852967262,470.0,120320.0,7530.5007783,3850240.0
46.41,1.2400000095367432,505.0,0.012943990528583527,0.1210123673081398,2.1297147274017334,-0.0100404629483819,0.04046604782342911,0.9347969144582748,480.0,122880.0,7687.505293200001,3932160.0
45.83,0.9599999785423279,520.0,0.012045972049236298,0.1199137344956398,2.176295518875122,-0.01226045098155737,0.13108499348163605,0.8003027141094208,490.0,125440.0,7850.399159500001,4014080.0
43.36,1.1799999475479126,531.0,0.01169054675847292,0.1214192733168602,2.0942065715789795,-0.011652878485620022,0.07635990530252457,0.905285432934761,500.0,128000.0,8008.893303600001,4096000.0
40.77,0.949999988079071,513.0,0.01616772450506687,0.1383056640625,2.1007907390594482,-0.010477176867425442,0.06834051758050919,0.8664985448122025,510.0,130560.0,8168.1683,4177920.0
40.59,1.0800000429153442,511.0,0.009335638955235481,0.0929768905043602,2.12477445602417,-0.011679712682962418,0.02987661212682724,0.9468856863677502,520.0,133120.0,8328.418064,4259840.0
44.28,1.0199999809265137,531.0,0.013863717205822468,0.1306559294462204,2.0973031520843506,-0.010561902076005936,0.045663490891456604,0.9192488193511963,530.0,135680.0,8486.174662399999,4341760.0
44.24,0.9700000286102295,501.0,0.015422421507537365,0.1207275390625,2.155473470687866,-0.009459392167627811,0.057411301881074905,0.9166790097951889,540.0,138240.0,8647.605699,4423680.0
45.11,1.1399999856948853,556.0,0.010579138062894344,0.1094970703125,2.100090265274048,-0.011383045464754105,0.04803326725959778,0.9249500632286072,550.0,140800.0,8805.070229899999,4505600.0
43.1,1.090000033378601,516.0,0.01185831893235445,0.1146647110581398,2.157809019088745,-0.011827252805233002,0.028293097391724586,0.9543634429574013,560.0,143360.0,8962.6151072,4587520.0
46.21,1.149999976158142,526.0,0.013121391646564007,0.1168619766831398,2.0707340240478516,-0.012111201882362366,0.04880033805966377,0.9244682416319847,570.0,145920.0,9126.230484,4669440.0
47.61,1.1299999952316284,515.0,0.011143658310174942,0.0954996719956398,2.1689765453338623,-0.01023392379283905,0.023229168727993965,0.9611540660262108,580.0,148480.0,9281.8074875,4751360.0
48.42,1.100000023841858,529.0,0.017731012776494026,0.1374918669462204,2.0894973278045654,-0.007477243896573782,0.06331255286931992,0.9199358597397804,590.0,151040.0,9440.4518397,4833280.0
43.14,1.159999966621399,529.0,0.014952987432479858,0.1124267578125,2.134521722793579,-0.008747152984142303,0.06148086488246918,0.9019154906272888,600.0,153600.0,9600.243215499999,4915200.0
48.18,1.2599999904632568,514.0,0.013659478165209293,0.1154378280043602,2.1188411712646484,-0.013197778724133968,0.046793702989816666,0.9466151334345341,610.0,156160.0,9760.6955633,4997120.0
43.44,1.0099999904632568,542.0,0.011735498905181885,0.1100667342543602,2.1100966930389404,-0.007811492308974266,0.03245030716061592,0.9493814520537853,620.0,158720.0,9921.360006199999,5079040.0
43.99,1.0299999713897705,512.0,0.010172240436077118,0.1085611954331398,2.137244939804077,-0.011044863611459732,0.03690651059150696,0.9427791498601437,630.0,161280.0,10080.994712,5160960.0
42.09,0.8899999856948853,498.0,0.012715752236545086,0.1234944686293602,2.129693031311035,-0.010686099529266357,0.04301796481013298,0.9273187294602394,640.0,163840.0,10238.5365284,5242880.0
46.29,1.309999942779541,535.0,0.011981041170656681,0.1275227814912796,2.0693421363830566,-0.01201339066028595,0.043125178664922714,0.9463414326310158,650.0,166400.0,10387.9186794,5324800.0
45.44,1.1699999570846558,484.0,0.013464339077472687,0.1186116561293602,2.0813753604888916,-0.009899393655359745,0.05351512134075165,0.9257205277681351,660.0,168960.0,10540.2119007,5406720.0
45.92,1.2699999809265137,524.0,0.01341941487044096,0.1042887344956398,2.0940370559692383,-0.006396241020411253,0.03181167319417,0.9570546448230743,670.0,171520.0,10692.2521667,5488640.0
48.37,1.2200000286102295,507.0,0.012332542799413204,0.1138916015625,2.0612876415252686,-0.008389700204133987,0.061791837215423584,0.909551814198494,680.0,174080.0,10846.2005392,5570560.0
47.08,1.3600000143051147,541.0,0.013588211499154568,0.1189778670668602,2.089477777481079,-0.009470696561038494,0.06398724764585495,0.9252659231424332,690.0,176640.0,11004.3388468,5652480.0
43.84,1.090000033378601,463.0,0.010120291262865067,0.1021321639418602,2.089150905609131,-0.01115229818969965,0.048471614718437195,0.9294867515563965,700.0,179200.0,11161.8708181,5734400.0
45.83,1.149999976158142,528.0,0.010177371092140675,0.0994466170668602,2.1008636951446533,-0.008367970585823059,0.03908195346593857,0.9388382323086262,710.0,181760.0,11315.1320494,5816320.0
45.88,1.149999976158142,523.0,0.011825657449662685,0.1113688126206398,2.0623419284820557,-0.010724511928856373,0.028804324567317963,0.9564068913459778,720.0,184320.0,11470.3261057,5898240.0
45.54,1.0099999904632568,542.0,0.01059954334050417,0.1079508438706398,2.0843780040740967,-0.009144211187958717,0.05764063075184822,0.9102737456560135,730.0,186880.0,11621.471289899999,5980160.0
42.46,0.8100000023841858,585.0,0.01318325474858284,0.1214599609375,2.1548011302948,-0.009508635848760605,0.05927237495779991,0.9221568256616592,740.0,189440.0,11775.9303943,6062080.0
47.48,1.2000000476837158,546.0,0.010114599019289017,0.1086018905043602,2.0872907638549805,-0.011032192967832088,0.020520228892564774,0.9680066592991352,750.0,192000.0,11928.4352131,6144000.0
46.87,1.2200000286102295,597.0,0.014648143202066422,0.1301676481962204,2.0778353214263916,-0.008659914135932922,0.08837073296308517,0.8630637228488922,760.0,194560.0,12080.936010399999,6225920.0
50.01,1.1799999475479126,560.0,0.0238717719912529,0.1179606094956398,2.0882997512817383,-0.011103480122983456,0.03255796432495117,0.9540813006460667,770.0,197120.0,12233.042935399999,6307840.0
44.3,0.9700000286102295,523.0,0.012049082666635513,0.1096598282456398,2.1461966037750244,-0.009375534951686859,0.05727507546544075,0.8893061876296997,780.0,199680.0,12384.6151147,6389760.0
50.45,1.2000000476837158,539.0,0.01296293642371893,0.1168212890625,2.0650246143341064,-0.00949887279421091,0.03726327419281006,0.945984598249197,790.0,202240.0,12531.9830788,6471680.0
46.05,1.159999966621399,528.0,0.013550199568271637,0.1221923828125,2.086834669113159,-0.012457122094929218,0.05165264382958412,0.9282782226800919,800.0,204800.0,12682.046974199999,6553600.0
47.37,1.0800000429153442,521.0,0.013514108024537563,0.1226399764418602,2.0540075302124023,-0.011356678791344166,0.017563721165060997,0.9717320892959833,810.0,207360.0,12833.2748922,6635520.0
51.48,1.3899999856948853,518.0,0.017956746742129326,0.1244710311293602,2.009408473968506,-0.009071337059140205,0.020576633512973785,0.9757401086390018,820.0,209920.0,12988.0227512,6717440.0
47.03,1.1699999570846558,565.0,0.0165090411901474,0.1289876252412796,2.0444514751434326,-0.01229680236428976,0.01615092344582081,0.9718065913766623,830.0,212480.0,13138.4407046,6799360.0
47.06,1.1100000143051147,501.0,0.00981326773762703,0.1068115234375,2.111675500869751,-0.008649258874356747,0.04266824200749397,0.9399552345275879,840.0,215040.0,13288.0195142,6881280.0
46.53,0.949999988079071,535.0,0.012409258633852005,0.1227620467543602,2.134767770767212,-0.010693156160414219,0.03691845014691353,0.9430275596678257,850.0,217600.0,13436.986605,6963200.0
